seg_id,river_name,tier,n_upstream_dams,total_upstream_capacity_mcm,nearest_upstream_dam,nearest_dam_dist_km,nearest_dam_year,dams_before_1991,dams_after_1991,category,severity,pct_change,early_mean,late_mean,tau,p_value,sens_slope_m3s_yr,norm_slope_pct_yr,min_year,min_flow_m3s
3590,Ghora Pachhar,99,5,6.48,Khankuria Dam,22.53,1915.0,3,2,Stable,Stable,13.672939989424718,21.501171436969695,24.44101370456989,0.0031298904538341,0.972854241056627,0.0040763444931403,0.0180559512991818,1966,4.069647166666667
3591,Parvan,99,14,67.27,Gulandi Dam,10.28,,7,6,Stable,Stable,0.8711832614599195,87.67033214431818,88.4341014032258,-0.043035993740219,0.5961979541459173,-0.1637924656309815,-0.1877360555057224,1951,19.132959272727273
3592,Londri,99,0,0.0,,,,0,0,Stable,Stable,-8.851817290632342,5.876668915556818,5.356476920376344,-0.0884194053208137,0.2740512171046538,-0.0200769137165178,-0.3581349788650825,1980,1.6044006916666669
3593,Kali Sindh,99,2,5.56,Momanpura Dam,5.54,1916.0,1,0,Stable,Stable,-3.2566371428498235,12.198639277026516,11.801373859408605,-0.0625978090766823,0.4395589046351571,-0.0273296966987179,-0.2289883122559867,1951,3.7015810727272727
3594,Lakundar,99,7,77.07,Shankarpur Dam,1.68,1993.0,5,2,Stable,Stable,-4.865589015922831,13.32003319348485,12.671935121505376,-0.0453834115805946,0.5761320910860721,-0.0269907403631468,-0.2085734044655255,1951,3.368582972727273
3595,Lakundar,99,16,155.92,Laxmikheda Dam,9.71,1989.0,13,2,Stable,Stable,-1.3777078381981114,25.245269773617427,24.89746371317204,-0.0234741784037558,0.7742550657745815,-0.0275433646739131,-0.1105868742054378,1951,6.220443236363637
3596,Kali Sindh,99,23,173.09,Ghoghatpur Dam,10.06,2003.0,16,5,Stable,Stable,-2.6792549654833575,72.98690779617424,71.03140244489248,-0.0508607198748043,0.5305931142576203,-0.1543497604861111,-0.215565444050195,1951,18.901040863636364
3597,Tila,99,2,53.67,Nanukhedi Dam,8.17,,1,0,Stable,Stable,1.1243553892172742,3.655460992863637,3.6965613655376344,-0.0078247261345852,0.9264090835829736,-0.0007886170864479,-0.0216346384430253,2002,0.7654844024999999
3598,Chhoti Kali Sindh,99,0,0.0,,,,0,0,Stable,Stable,-7.828341666252428,4.345995009339015,4.005775671209678,-0.0602503912363067,0.4570151459561868,-0.0089900348331168,-0.2158273778192287,1980,1.0441133508333331
3599,Kanthali,99,0,0.0,,,,0,0,Stable,Stable,16.198039977791804,6.101451465185606,7.089767012741935,0.0610328638497652,0.4511535370128277,0.0123330333105288,0.190198147896724,2002,1.151037503333333
3600,Ahu,99,3,54.73,Gagrin Dam,3.55,1956.0,3,0,Stable,Stable,7.524326146871878,10.543261568598483,11.336570955537637,0.0492957746478873,0.5434157270143498,0.0173129038594469,0.1602882015313264,2002,2.0380702416666665
3601,Ahu,99,0,0.0,,,,0,0,Stable,Stable,11.90015767411638,4.0834321757670455,4.569367043198925,0.0453834115805946,0.5761320910860721,0.0069066022859745,0.162135342151602,1981,0.9286351808333334
3602,Ahu,99,7,85.31,Piplad Dam,7.16,2011.0,5,2,Stable,Stable,9.459789987159354,23.925937222329544,26.189280636021508,0.0610328638497652,0.4511535370128277,0.0442823970833333,0.1792782609385208,1981,5.892673491666667
3603,Dudhaliya,99,0,0.0,,,,0,0,Stable,Stable,5.76059088844934,2.9524177603522728,3.122494468844086,0.0477308294209702,0.5563907438061542,0.0054461109278233,0.1812890471939565,2002,0.5984114991666667
3604,Ahu,99,3,6.44,Poiadonger Dam,7.63,1956.0,2,1,Stable,Stable,8.95736314409538,4.2672540847064395,4.649487529354839,0.0446009389671361,0.5827852327137752,0.0069342995833332,0.1578361485375617,1981,0.9466260183333332
3605,Chhoti Kali Sindh,99,2,10.23,Koyalkhedi Dam,7.35,1980.0,2,0,Stable,Stable,-2.402194087640491,24.676806670700756,24.08402187983871,-0.0133020344287949,0.8725493270758475,-0.0178841111673133,-0.073786740619808,1965,6.764533133333333
3606,Ansar,99,0,0.0,,,,0,0,Stable,Stable,8.590180903704344,5.439370388522727,5.906622144919355,0.0273865414710485,0.737303720794612,0.0060343760879629,0.1078175475400511,2003,1.1324910558333334
3607,Chambal,99,29,317.82,Asawati Dam,25.32,1988.0,21,7,Stable,Stable,5.672868967689616,227.41682738030303,240.3178860080645,0.0242566510172143,0.7668207233743265,0.1966535120967737,0.0849841311812835,2002,67.95821441666666
3608,Chambal,99,29,317.82,Asawati Dam,51.33,1988.0,21,7,Stable,Stable,5.8265936543653964,236.8143878282197,250.61259992204305,0.0179968701095461,0.826840031012408,0.1616883597449898,0.0670586448671571,2002,70.11258883333333
3609,Khoki,99,1,2.03,Chambleshwar Dam,13.01,2002.0,0,1,Stable,Stable,19.12822816249122,2.7144417290246214,3.233666336290322,0.0125195618153364,0.8802134306063019,0.0022044053200104,0.0752741581569602,1981,0.6745655216666666
3610,Gunjali,99,0,0.0,,,,0,0,Stable,Stable,22.85297865967381,5.3884300070833335,6.619846766693548,0.0516431924882629,0.5242399029172564,0.0110112644220779,0.1862778741044418,1981,1.2973849033333331
3611,Gunjali,99,0,0.0,,,,0,0,Stable,Stable,11.4606887858881,4.222336862435606,4.706245749731183,-0.0023474178403755,0.9806083394501892,-0.0005207160326867,-0.0117928822389204,2003,0.8967662041666666
3612,Gunjali,99,1,2.03,Chambleshwar Dam,23.26,2002.0,0,1,Stable,Stable,20.783944878497447,8.583796646685606,10.367848210215056,0.0359937402190923,0.6582189629917612,0.0122655316602316,0.131404415908665,1981,2.059592933333333
3613,Gunjali,99,1,2.03,Chambleshwar Dam,32.35,2002.0,0,1,Stable,Stable,17.34154224715955,13.21510250964015,15.50680509435484,0.0164319248826291,0.8420193729632897,0.0106157221801346,0.0749257433924099,1981,3.0473684750000003
3614,Chambal,99,2,18.55,Pachanpura Dam,12.42,1990.0,1,1,Stable,Stable,19.083204516261834,11.107437055189394,13.227091984946236,0.0446009389671361,0.5827852327137752,0.0186010821503831,0.1549355940958728,1981,1.9936583083333332
3615,Chambal,99,31,3218.54,Ranapratap Sager Dam,7.91,1970.0,22,8,Stable,Stable,6.433310308846625,256.10193220909093,272.5777642150538,0.0117370892018779,0.8878887714688604,0.1411261551978113,0.0539715647827759,2002,75.00872825
3616,Chambal,99,33,3237.09,Ranapratap Sager Dam,7.8,1970.0,23,9,Stable,Stable,6.941787036898593,268.727858283144,287.3823739139785,0.0179968701095461,0.826840031012408,0.16729165467033,0.0608282489131569,2002,77.99797825
3617,Chambal,99,0,0.0,,,,0,0,Stable,Stable,8.598554785241996,2.585056976723485,2.8073345170967743,0.0007824726134585,0.996121301281044,0.0002013450039845,0.0075431395597899,1981,0.4610468575
3618,Chambal,99,35,3416.22,Kota Barrage Dam,2.08,,24,9,Stable,Stable,6.917514031864782,274.49253057613635,293.4805898951613,0.014866979655712,0.8572576562971361,0.1479039574175832,0.0526528731589763,2002,79.43687075000001
3619,Chandloi,99,0,0.0,,,,0,0,Stable,Stable,6.300756529035545,1.920465622570076,2.0414694856720432,-0.0179968701095461,0.826840031012408,-0.0011811632061688,-0.0602383170980668,1966,0.3680315091666666
3620,Thalera,99,0,0.0,,,,0,0,Stable,Stable,-0.756481440833698,2.560743753202652,2.5413722019623655,-0.0375586854460093,0.6442115023036941,-0.0032495460450191,-0.1280844326105288,1981,0.5098566050000001
3621,Alnia,99,1,43.72,Alnia Dam,17.69,1960.0,1,0,Stable,Stable,8.95267248882861,2.898931759909091,3.158463626048387,-0.0078247261345852,0.9264090835829736,-0.0010611275894644,-0.0354456755132108,1966,0.55484763
3622,Chandloi,99,1,43.72,Alnia Dam,24.19,1960.0,1,0,Stable,Stable,7.557088959682423,5.85284791786553,6.2951528416935485,-0.014866979655712,0.8572576562971361,-0.003459809675838,-0.0575857526705336,1966,1.1140089675
3623,Chambal,99,36,3459.94,Kota Barrage Dam,38.85,,25,9,Stable,Stable,7.052953127244662,286.12536958560605,306.3056577876344,0.014866979655712,0.8572576562971361,0.2132489437321937,0.0727874625937272,2002,82.66723850000001
3624,Kural,99,3,63.51,Gararda Dam,40.73,2010.0,2,1,Stable,Stable,-1.5096979773278976,14.697892475738636,14.47599869032258,-0.0399061032863849,0.6234363808595347,-0.02074405,-0.1428450050049606,2002,3.34576225
3625,Mej,99,9,154.79,Paibala Pura Dam,21.22,1957.0,4,3,Stable,Stable,-6.972605675006991,18.006787222897728,16.751244955107527,-0.0782472613458529,0.3333500217009937,-0.053372098204023,-0.3073985672385816,2009,4.018765191666667
3626,Mej,99,12,218.3,Paibala Pura Dam,29.51,1957.0,6,4,Stable,Stable,-3.024693030665974,36.21011919053031,35.114874238978494,-0.0539906103286385,0.5054169484685467,-0.0700672965041128,-0.1972005110861348,2002,8.224326083333333
3627,Kali Sindh,99,59,6075.81,Sawan Bhado Dam,75.31,2001.0,34,20,Stable,Stable,4.307188398121117,281.1904556431818,293.3018583252688,-0.0187793427230046,0.8192741807890083,-0.2123553622685187,-0.0747478037891331,1951,68.94445572727273
3628,Chambal,99,95,9535.75,Kota Barrage Dam,68.16,,59,29,Stable,Stable,5.690028010241256,568.0923363566287,600.4169494193549,-0.0109546165884194,0.8955746395901789,-0.1905077523148008,-0.0329679125488632,1965,163.17284375
3629,Shipra,99,0,0.0,,,,0,0,Stable,Stable,7.090482887972567,2.4705910832973483,2.645767921290323,-0.0039123630672926,0.965102707616436,-0.0003821121805555,-0.0150979869320335,2002,0.4775206908333333
3630,Chhoti Kali Sindh,99,2,10.23,Koyalkhedi Dam,57.22,1980.0,2,0,Stable,Stable,-0.2247784572513704,36.13280810221591,36.05158933360215,-0.0046948356807511,0.9573544707267698,-0.0087441765225788,-0.0244079510552306,1965,10.001979141666666
3631,Shipra,99,13,137.89,Amiya Bahadurpur Dam,8.84,1983.0,10,3,Stable,Stable,-0.6571635020336817,59.395507360738634,59.00518176451613,-0.0211267605633802,0.796680051274133,-0.0529086258557301,-0.0899875007357094,1965,17.255441166666667
3632,Shipra,99,13,137.89,Amiya Bahadurpur Dam,33.5,1983.0,10,3,Stable,Stable,-0.2854600288648858,62.8080982675947,62.62880625215054,-0.0219092331768388,0.7891853811696212,-0.0402062288744687,-0.0645600182704411,1965,18.363695
3633,Chambal,99,20,212.84,Laduna Dam,14.14,1988.0,15,5,Stable,Stable,3.1770505747966657,134.75086377613636,139.03196686827957,0.0125195618153364,0.8802134306063019,0.0429367905228758,0.0316489862402992,1965,41.149747
3634,Chambal,99,24,297.33,Asawati Dam,7.32,1988.0,19,5,Stable,Stable,2.869288918408933,177.1250079943182,182.2072362204301,0.0062597809076682,0.9418708081099778,0.0195165667735043,0.0109609007832206,1965,53.39189183333334
3635,Sau,99,3,9.76,Mundri Dam,11.37,2000.0,0,2,Stable,Stable,18.007002250270656,22.132413157897727,26.11779729327957,0.0641627543035993,0.4281372285321034,0.060850481822771,0.256715957409763,2002,4.424192266666666
3636,Chambal,99,27,307.09,Asawati Dam,19.84,1988.0,19,7,Stable,Stable,4.564545575537024,200.18589717064395,209.32347368279568,0.0203442879499217,0.8041935186327291,0.1042567035538079,0.0514305146213502,1965,60.48238408333333
3637,Somli,99,0,0.0,,,,0,0,Stable,Stable,13.567314647212624,3.4245987737462125,3.8892248647849463,0.0438184663536776,0.5894740020112736,0.0062563357380952,0.1735191340878893,2002,0.66068147
3638,Sau,99,2,6.21,Bajrag Garh Dam,10.71,2006.0,0,1,Stable,Stable,18.35335093918117,11.874073969829546,14.053364436290323,0.0868544600938967,0.2826722921571671,0.038037180555555,0.2986710948469607,1966,2.0717075416666666
3639,Retam,99,2,10.73,Gopalpura Dam,12.78,1980.0,2,0,Stable,Stable,16.23056337287254,16.690179397045455,19.399089541129033,0.0289514866979655,0.7226862070785358,0.0241705728031715,0.1361266132020763,2002,3.9529310333333334
3640,Idar,99,2,10.73,Gopalpura Dam,18.74,1980.0,2,0,Stable,Stable,15.674080948489276,21.073896877253787,24.3770365327957,0.0250391236306729,0.7594077836691946,0.02384216327227,0.1065760085772692,2002,5.0827847083333335
3641,Retam,99,0,0.0,,,,0,0,Stable,Stable,17.19197148087624,3.0286909787992427,3.54938266811828,0.0399061032863849,0.6234363808595347,0.0048794808809523,0.1506097650221455,2003,0.7397138641666667
3642,Retam,99,1,5.07,Gadola Dam,21.77,1964.0,1,0,Stable,Stable,17.01617905708779,7.7620434296875,9.082846638172043,0.0352112676056338,0.6652683394768646,0.013919614232568,0.1681030885768364,2003,1.710566391666667
3643,Retam,99,0,0.0,,,,0,0,Stable,Stable,18.322611786713157,2.502723009060606,2.961287230107527,0.014866979655712,0.8572576562971361,0.0015089417346813,0.0562155687719362,2002,0.5869275375
3644,Idar,99,0,0.0,,,,0,0,Stable,Stable,13.788407440994888,4.356673767861742,4.957389697849463,-0.0007824726134585,0.996121301281044,-0.0004968427846211,-0.010822545008653,2003,1.08334013
3645,Retam,99,2,10.73,Gopalpura Dam,4.49,1980.0,2,0,Stable,Stable,16.31374989286241,13.601696494848486,15.820643242204302,0.0328638497652582,0.6865925646666557,0.0192084007530663,0.132687433305342,2003,3.2037121749999997
3646,Maleni,99,1,5.83,Antalwasa Dam,16.22,1908.0,1,0,Stable,Stable,12.492074447696316,5.061140755314394,5.693382226370968,0.0821596244131455,0.3096290813784828,0.0163611357961703,0.3083795783716456,2002,0.7349916841666667
3647,Maleni,99,0,0.0,,,,0,0,Stable,Stable,10.111339790691025,5.334130722231061,5.8734828044354845,0.0735524256651017,0.3633220419285234,0.0132004049892473,0.2383634071215139,2002,0.8717336225
3648,Maleni,99,1,5.83,Antalwasa Dam,34.83,1908.0,1,0,Stable,Stable,9.412691587929254,15.860239275492424,17.35311468360215,0.0649452269170579,0.4224917781104891,0.0364821077209595,0.2222120746078497,2002,2.450729166666666
3649,Pingla,99,1,13.57,Rupaniyakhal Dam,8.58,1997.0,0,1,Stable,Stable,8.048561259205638,3.5496243547651516,3.835318045430108,0.0266040688575899,0.7446486544907949,0.0036415612083333,0.0996749342419225,2002,0.6002894175
3650,Chambal,99,3,51.57,Bagla Dam,31.79,2001.0,2,1,Stable,Stable,4.575792650147717,45.77565247515152,47.87025141666666,0.0258215962441314,0.7520168837093886,0.0409591636115344,0.0883668980245376,1982,13.279192625
3651,Chambal,99,2,19.4,Rupaniyakhal Dam,10.3,1997.0,1,1,Stable,Stable,9.14672457477619,19.41311960320076,21.188784184677417,0.0485133020344287,0.5498843783585525,0.0326326324029157,0.1625668855482225,2002,3.0515258833333334
3652,Chambal,99,7,74.95,Ambabarod Dam,9.19,1980.0,5,2,Stable,Stable,6.15221132417814,70.62607935482956,74.97114500672042,0.0406885758998435,0.6165763246166498,0.0830806090367965,0.1153393907222808,2002,20.589695833333337
3653,Kanh,99,0,0.0,,,,0,0,Stable,Stable,-6.056474355583711,10.040079636931818,9.43200478844086,-0.0641627543035993,0.4281372285321034,-0.0172071905460857,-0.1774635933820884,2018,2.6271285583333333
3654,Ashamati,99,2,4.14,Nagda Dam,15.06,1964.0,2,0,Stable,Stable,-7.146724539504171,13.853221901628787,12.863170292473118,-0.0672926447574334,0.4058192816973955,-0.032241337855297,-0.2420510236626977,1982,4.121559675
3655,Gambhir,99,6,85.78,Gambhir (Phe) Dam,16.55,1991.0,5,1,Stable,Stable,2.4618386486965025,17.158124641401514,17.580529985215055,-0.0086071987480438,0.9186882634841276,-0.0042223994600258,-0.0245303395488161,1982,4.362775516666667
3656,Shipra,99,4,17.45,Motipura Dam,6.28,1999.0,3,1,Stable,Stable,-4.734727274973852,32.506578569090905,30.967480727419353,-0.0485133020344287,0.5498843783585525,-0.0550881863206627,-0.1743508608062155,2018,9.25084655
3657,Chambal,99,0,0.0,,,,0,0,Stable,Stable,-3.720321927243443,9.189456269659091,8.847578913064517,-0.0179968701095461,0.826840031012408,-0.0051964073313632,-0.0579866511887819,1992,2.04983715
3658,Chambal,99,3,51.57,Satak Dam,6.95,1961.0,2,1,Stable,Stable,0.8058370091758076,20.936396561666665,21.105109793548387,-0.0007824726134585,0.996121301281044,-0.0004809728151075,-0.0023080216122802,1982,5.701423166666667
3659,Chhoti Kali Sindh,99,0,0.0,,,,0,0,Stable,Stable,-7.20503418379272,4.9716787404166665,4.61346758766129,-0.0579029733959311,0.4748541917264841,-0.0110064076783986,-0.2303318711117253,1957,1.3458468333333335
3661,Padma,1,0,0.0,,,,0,0,Stable,Stable,-6.809444964929688,70.49545395719697,65.6951048172043,-0.0492957746478873,0.5434157270143498,-0.0697073169696969,-0.1026969556903825,2022,30.756865
3664,Baveri,99,0,0.0,,,,0,0,Stable,Stable,-0.7964109596442189,3.9779757758844694,3.9462947408333338,0.0125195618153364,0.8802134306063019,0.0015416925765931,0.039258956443318,1992,1.01813013
3665,Chamla,99,0,0.0,,,,0,0,Stable,Stable,6.219190268735975,14.286117696098485,15.174598537634408,0.0375586854460093,0.6442115023036941,0.0201952404655835,0.1386280401819034,1985,3.7066138416666665
3666,Chambal,99,3,51.57,Bagla Dam,7.31,2001.0,2,1,Stable,Stable,3.362129236215204,36.72771613912879,37.96254942123657,0.0164319248826291,0.8420193729632897,0.0264347151207194,0.0714816743027211,1965,10.645878375
3667,Chambal,99,0,0.0,,,,0,0,Stable,Stable,12.932362616528104,2.553121863081439,2.883300840456989,0.0586854460093896,0.468865731616952,0.0043081609428571,0.1606618198860444,2002,0.5097313375
3668,Padma,1,0,0.0,,,,0,0,Stable,Stable,0.9992691557796816,8.385927599704546,8.469725587634409,0.0438184663536776,0.5894740020112736,0.0094684640376984,0.1132356897749791,1972,3.1859865416666664
3669,Padma,1,0,0.0,,,,0,0,Stable,Stable,-0.2625548541165158,24.334762515814393,24.270870415591396,0.0359937402190923,0.6582189629917612,0.0211899166666665,0.0877357978486509,1958,8.899243541666666
3670,Padma,1,0,0.0,,,,0,0,Stable,Stable,0.040003502104106,32.71882826693182,32.731916944086024,0.0422535211267605,0.6029566352766689,0.030359629229798,0.0933874505275832,1972,13.325719575
3671,Padma,1,0,0.0,,,,0,0,Stable,Stable,-1.288264176771266,38.85893907981061,38.35833328817204,0.0273865414710485,0.737303720794612,0.0208619829434698,0.054333690167465,1958,12.82421625
3672,Padma,1,0,0.0,,,,0,0,Stable,Stable,-3.037174568946709,138.96058848219698,134.740112827957,0.0,1.0,-0.0002145110426929,-0.000157502699098,1958,56.16209258333333
3673,Padma,1,0,0.0,,,,0,0,Stable,Stable,-8.236608141297122,7.734048855770834,7.097025558064517,-0.0195618153364632,0.8117251184237138,-0.0045108921874999,-0.0609011750928347,1972,2.4933791083333334
3674,Padma,1,0,0.0,,,,0,0,Stable,Stable,-2.462828209828999,171.8938794541667,167.6604285,0.0093896713615023,0.9109751026871792,0.0297900692810442,0.0176369767084605,1958,70.34397366666667
3675,Padma,1,0,0.0,,,,0,0,Stable,Stable,-2.8078035742924428,182.30427459128788,177.1855286532258,0.0007824726134585,0.996121301281044,0.0027270944444471,0.0015246307503188,1958,73.74913933333333
3677,Padma,1,0,0.0,,,,0,0,Stable,Stable,-7.450418093169399,20.325878327821968,18.811515411290323,-0.0704225352112676,0.3842112081012248,-0.0247976836776377,-0.1270543842459498,2022,9.059062
3678,Padma,1,0,0.0,,,,0,0,Stable,Stable,-7.671633201793483,37.49200448564394,34.615755421505376,-0.0821596244131455,0.3096290813784828,-0.0500177953995153,-0.1391170878641957,2022,15.900648
3679,Padma,1,0,0.0,,,,0,0,Stable,Stable,-3.5974531456674517,98.71508646723484,95.16385748387096,-0.0046948356807511,0.9573544707267698,-0.0183368167813637,-0.0190036057514795,2012,41.42452975
3683,Padma,1,0,0.0,,,,0,0,Stable,Stable,-7.508207495939027,9.684729427329549,8.957579846505377,-0.0688575899843505,0.3949258884499005,-0.0138817613235294,-0.1493755760810937,2012,3.8881783333333337
3684,Padma,1,0,0.0,,,,0,0,Stable,Stable,0.6180177627057897,5.292091629223485,5.324797695510752,0.0688575899843505,0.3949258884499005,0.0103345289885992,0.1959222083714233,1973,1.8612500625
3685,Padma,1,0,0.0,,,,0,0,Stable,Stable,0.6191916330038113,104.28427159905304,104.92999108333332,0.0579029733959311,0.4748541917264841,0.1534551188500468,0.147700508572816,1972,44.70231616666666
3686,Padma,1,0,0.0,,,,0,0,Stable,Stable,-3.0526698575922375,8.567691221496212,8.30614789408602,-0.0093896713615023,0.9109751026871792,-0.0021197071350762,-0.0252526561922823,1972,3.655555266666666
3687,Padma,1,0,0.0,,,,0,0,Stable,Stable,-3.852146781895512,9.046245764564391,8.697771099462367,-0.0140845070422535,0.864897167788448,-0.0043439994019607,-0.0492064229162916,1972,3.9078034
3688,Padma,1,0,0.0,,,,0,0,Stable,Stable,-1.1889364314906363,17.02576590373106,16.82334037016129,0.0383411580594679,0.637254471508776,0.0130396898803649,0.0774826423486144,1958,5.5583167499999995
3689,Nekhadi,99,0,0.0,,,,0,0,Stable,Stable,19.75900086703052,0.5614825462441287,0.6724258874247312,0.094679186228482,0.2413735354534252,0.0024407496304824,0.4013778003124235,1987,0.1166988493333333
