seg_id,early_mean,late_mean,abs_change_m3s,pct_change,river_name,tier,updated_tier,long_term_mean
3380,27.140558571136363,17.230333669623654,-9.91022490151271,-36.51444709782836,Sengur,4,4,22.80271497206573
3992,2.9649751750587123,1.8898609100000001,-1.0751142650587122,-36.26048117038359,Sai,3,3,2.4967856505399064
4785,64.15414473204545,41.141131,-23.01301373204545,-35.871437189544956,Mohana,4,4,54.10631065457747
3947,11.697033373409091,7.51157150672043,-4.185461866688661,-35.78225121767616,Ganga,1,1,9.8654828814554
3867,7.020189178346591,4.513285248575269,-2.5069039297713225,-35.70991986232704,Bahalla,5,5,5.920942002394367
3873,124.37225339602273,80.10066378225807,-44.27158961376466,-35.59603400671392,Ramganga,2,2,104.9670819730047
3544,7.332718774178031,4.735304320134409,-2.597414454043622,-35.42225651951014,Kali,3,3,6.199140678697183
3882,68.78580664323864,44.448331889247314,-24.33747475399133,-35.38153572904796,Ramganga,2,2,58.11465458333334
3999,9.610274257670454,6.216823280107526,-3.393450977562928,-35.310656975834384,Gomti,2,2,8.13171816056338
4424,57.612583437310604,37.3598627094086,-20.252720727902002,-35.1532938111331,Ghaghara,1,1,48.77833181619719
4721,30.846980274507576,20.006835691129034,-10.840144583378542,-35.14167184895244,Ghaghara,1,1,26.124770981220657
3495,5.125798718763258,3.3331650648118276,-1.7926336539514307,-34.97276721751481,Khari,3,3,4.342592517347418
4429,22.51541171119318,14.65828668844086,-7.857125022752321,-34.89665267300564,Bansi,5,5,19.076305906807512
3883,107.40053667168561,69.99638547043011,-37.4041512012555,-34.826782398301084,Ramganga,2,2,91.00373475645539
3952,32.989838883049245,21.527356953494625,-11.46248192955462,-34.745492302007705,Tamasa,3,3,27.981650245539907
4781,12.104024434166666,7.912360746774193,-4.191663687392473,-34.63033068208656,Mohana,4,4,10.27495405
3809,85.19446478873105,55.71618831317205,-29.478276475559007,-34.60116399423428,Kali,3,3,72.31492584859156
3550,35.40394823570075,23.174589768548387,-12.229358467152366,-34.54235777810929,Kali,3,3,30.06531688309859
4006,3.150505436717803,2.0624636977419355,-1.0880417389758676,-34.53546616029299,Sai,3,3,2.6754335180516433
